6.062e-10 1.00523e+06 1.26757e-11
6.18324e-10 1.02534e+06 1.30803e-11
6.3069e-10 1.04585e+06 1.34974e-11
6.43304e-10 1.06676e+06 1.39276e-11
6.5617e-10 1.0881e+06 1.43712e-11
6.69293e-10 1.10986e+06 1.48287e-11
6.82679e-10 1.13206e+06 1.53003e-11
6.96333e-10 1.1547e+06 1.57866e-11
7.10259e-10 1.1778e+06 1.62881e-11
7.24465e-10 1.20135e+06 1.68051e-11
7.38954e-10 1.22538e+06 1.73381e-11
7.53733e-10 1.24989e+06 1.78877e-11
7.68808e-10 1.27489e+06 1.84543e-11
7.84184e-10 1.30038e+06 1.90385e-11
7.99867e-10 1.32639e+06 1.96407e-11
8.15865e-10 1.35292e+06 2.02615e-11
8.32182e-10 1.37998e+06 2.09015e-11
8.48826e-10 1.40758e+06 2.15612e-11
8.65802e-10 1.43573e+06 2.22413e-11
8.83118e-10 1.46445e+06 2.29423e-11
9.00781e-10 1.49374e+06 2.36649e-11
9.18796e-10 1.52361e+06 2.44098e-11
9.37172e-10 1.55409e+06 2.51775e-11
9.55916e-10 1.58517e+06 2.59688e-11
9.75034e-10 1.61687e+06 2.67844e-11
9.94535e-10 1.64921e+06 2.7625e-11
1.01443e-09 1.6822e+06 2.84913e-11
1.03471e-09 1.71584e+06 2.93841e-11
1.05541e-09 1.75016e+06 3.03043e-11
1.07652e-09 1.78517e+06 3.12525e-11
1.09805e-09 1.82087e+06 3.22298e-11
1.12001e-09 1.85729e+06 3.32368e-11
1.14241e-09 1.89444e+06 3.42745e-11
1.16526e-09 1.93233e+06 3.53439e-11
1.18856e-09 1.97097e+06 3.64458e-11
1.21233e-09 2.01039e+06 3.75811e-11
1.23658e-09 2.0506e+06 3.8751e-11
1.26131e-09 2.09162e+06 3.99564e-11
1.28654e-09 2.13345e+06 4.11984e-11
1.31227e-09 2.17612e+06 4.2478e-11
1.33851e-09 2.21964e+06 4.37964e-11
1.36528e-09 2.26404e+06 4.51546e-11
1.39259e-09 2.30932e+06 4.65539e-11
1.42044e-09 2.35551e+06 4.79955e-11
1.44885e-09 2.40262e+06 4.94806e-11
1.47783e-09 2.45068e+06 5.10105e-11
1.50738e-09 2.49969e+06 5.25865e-11
1.53753e-09 2.54969e+06 5.42099e-11
1.56828e-09 2.60068e+06 5.58822e-11
1.59965e-09 2.6527e+06 5.76048e-11
1.63164e-09 2.70575e+06 5.9379e-11
1.66427e-09 2.75987e+06 6.12066e-11
1.69756e-09 2.81507e+06 6.30889e-11
1.73151e-09 2.87138e+06 6.50277e-11
1.76614e-09 2.9288e+06 6.70244e-11
1.80146e-09 2.98738e+06 6.90809e-11
1.83749e-09 3.04713e+06 7.11989e-11
1.87424e-09 3.10808e+06 7.33801e-11
1.91173e-09 3.17024e+06 7.56264e-11
1.94996e-09 3.23365e+06 7.79397e-11
1.98896e-09 3.29833e+06 8.03219e-11
2.02874e-09 3.3643e+06 8.2775e-11
2.06931e-09 3.43158e+06 8.5301e-11
2.1107e-09 3.50022e+06 8.79021e-11
2.15291e-09 3.57023e+06 9.05805e-11
2.19597e-09 3.64164e+06 9.33383e-11
2.23989e-09 3.71447e+06 9.61779e-11
2.28469e-09 3.78876e+06 9.91016e-11
2.33038e-09 3.86454e+06 1.02112e-10
2.37699e-09 3.94184e+06 1.05211e-10
2.42453e-09 4.02068e+06 1.08402e-10
2.47302e-09 4.1011e+06 1.11687e-10
2.52248e-09 4.18312e+06 1.15069e-10
2.57293e-09 4.26679e+06 1.1855e-10
2.62439e-09 4.35213e+06 1.22135e-10
2.67688e-09 4.43918e+06 1.25824e-10
2.73042e-09 4.52796e+06 1.29623e-10
2.78502e-09 4.61853e+06 1.33532e-10
2.84072e-09 4.7109e+06 1.37557e-10
2.89754e-09 4.80513e+06 1.417e-10
2.95549e-09 4.90123e+06 1.45964e-10
3.0146e-09 4.99926e+06 1.50353e-10
3.07489e-09 5.09925e+06 1.5487e-10
3.13639e-09 5.20124e+06 1.5952e-10
3.19912e-09 5.30528e+06 1.64305e-10
3.2631e-09 5.41139e+06 1.69231e-10
3.32836e-09 5.51962e+06 1.743e-10
3.39493e-09 5.63002e+06 1.79516e-10
3.46283e-09 5.74263e+06 1.84885e-10
3.53208e-09 5.85749e+06 1.9041e-10
3.60272e-09 5.97464e+06 1.96096e-10
3.67478e-09 6.09414e+06 2.01947e-10
3.74827e-09 6.21603e+06 2.07968e-10
3.82324e-09 6.34036e+06 2.14164e-10
3.89971e-09 6.46717e+06 2.20539e-10
3.9777e-09 6.59653e+06 2.27099e-10
4.05725e-09 6.72847e+06 2.33849e-10
4.1384e-09 6.86304e+06 2.40795e-10
4.22117e-09 7.00031e+06 2.47941e-10
4.30559e-09 7.14033e+06 2.55294e-10
4.3917e-09 7.28314e+06 2.62859e-10
4.47954e-09 7.42882e+06 2.70642e-10
4.56913e-09 7.5774e+06 2.7865e-10
4.66051e-09 7.72896e+06 2.86888e-10
4.75372e-09 7.88355e+06 2.95364e-10
4.84879e-09 8.04123e+06 3.04083e-10
4.94577e-09 8.20207e+06 3.13053e-10
5.04468e-09 8.36612e+06 3.22281e-10
5.14558e-09 8.53345e+06 3.31774e-10
5.24849e-09 8.70413e+06 3.41539e-10
5.35346e-09 8.87823e+06 3.51584e-10
5.46053e-09 9.05581e+06 3.61916e-10
5.56974e-09 9.23694e+06 3.72544e-10
5.68113e-09 9.42169e+06 3.83477e-10
5.79476e-09 9.61014e+06 3.94722e-10
5.91065e-09 9.80235e+06 4.06288e-10
6.02886e-09 9.99842e+06 4.18184e-10
6.14944e-09 1.01984e+07 4.3042e-10
6.27243e-09 1.04024e+07 4.43004e-10
6.39788e-09 1.06104e+07 4.55947e-10
6.52584e-09 1.08227e+07 4.69259e-10
6.65635e-09 1.10391e+07 4.82949e-10
6.78948e-09 1.12599e+07 4.97028e-10
6.92527e-09 1.14852e+07 5.11508e-10
7.06378e-09 1.17149e+07 5.26398e-10
7.20505e-09 1.19492e+07 5.41711e-10
7.34915e-09 1.21882e+07 5.57459e-10
7.49614e-09 1.2432e+07 5.73652e-10
7.64606e-09 1.26806e+07 5.90305e-10
7.79898e-09 1.29343e+07 6.07428e-10
7.95496e-09 1.3193e+07 6.25036e-10
8.11406e-09 1.34569e+07 6.43142e-10
8.27634e-09 1.3726e+07 6.61759e-10
8.44187e-09 1.40006e+07 6.80901e-10
8.6107e-09 1.42806e+07 7.00584e-10
8.78292e-09 1.45662e+07 7.20822e-10
8.95858e-09 1.48576e+07 7.41629e-10
9.13775e-09 1.51548e+07 7.63023e-10
9.3205e-09 1.54579e+07 7.8502e-10
9.50691e-09 1.57671e+07 8.07634e-10
9.69705e-09 1.60825e+07 8.30885e-10
9.89099e-09 1.64041e+07 8.54789e-10
1.00888e-08 1.67323e+07 8.79363e-10
1.02906e-08 1.70669e+07 9.04628e-10
1.04964e-08 1.74083e+07 9.30601e-10
1.07063e-08 1.77565e+07 9.57302e-10
1.09205e-08 1.81117e+07 9.84751e-10
1.11389e-08 1.84739e+07 1.01297e-09
1.13616e-08 1.88434e+07 1.04198e-09
1.15889e-08 1.92204e+07 1.07179e-09
1.18207e-08 1.96048e+07 1.10245e-09
1.20571e-08 1.99969e+07 1.13395e-09
1.22982e-08 2.03969e+07 1.16634e-09
1.25442e-08 2.08049e+07 1.19963e-09
1.27951e-08 2.1221e+07 1.23385e-09
1.3051e-08 2.16455e+07 1.26903e-09
1.3312e-08 2.20785e+07 1.30518e-09
1.35782e-08 2.25201e+07 1.34234e-09
1.38498e-08 2.29705e+07 1.38053e-09
1.41268e-08 2.343e+07 1.41979e-09
1.44093e-08 2.38986e+07 1.46014e-09
1.46975e-08 2.43767e+07 1.50161e-09
1.49914e-08 2.48643e+07 1.54423e-09
1.52913e-08 2.53616e+07 1.58803e-09
1.55971e-08 2.58689e+07 1.63305e-09
1.5909e-08 2.63863e+07 1.67931e-09
1.62272e-08 2.69141e+07 1.72686e-09
1.65518e-08 2.74524e+07 1.77573e-09
1.68828e-08 2.80016e+07 1.82595e-09
1.72205e-08 2.85617e+07 1.87756e-09
1.75649e-08 2.9133e+07 1.93059e-09
1.79162e-08 2.97157e+07 1.9851e-09
1.82745e-08 3.03101e+07 2.04111e-09
1.864e-08 3.09164e+07 2.09866e-09
1.90128e-08 3.15348e+07 2.15781e-09
1.9393e-08 3.21655e+07 2.21858e-09
1.97809e-08 3.28089e+07 2.28103e-09
2.01765e-08 3.34652e+07 2.34521e-09
2.058e-08 3.41346e+07 2.41115e-09
2.09916e-08 3.48173e+07 2.47891e-09
2.14115e-08 3.55138e+07 2.54854e-09
2.18397e-08 3.62241e+07 2.62008e-09
2.22765e-08 3.69487e+07 2.69359e-09
2.2722e-08 3.76878e+07 2.76911e-09
2.31765e-08 3.84417e+07 2.84672e-09
2.364e-08 3.92106e+07 2.92646e-09
2.41128e-08 3.99949e+07 3.00838e-09
2.45951e-08 4.07949e+07 3.09256e-09
2.5087e-08 4.16109e+07 3.17904e-09
2.55887e-08 4.24433e+07 3.2679e-09
2.61005e-08 4.32922e+07 3.35919e-09
2.66225e-08 4.41582e+07 3.45298e-09
2.71549e-08 4.50415e+07 3.54934e-09
2.7698e-08 4.59425e+07 3.64834e-09
2.8252e-08 4.68614e+07 3.75005e-09
2.8817e-08 4.77988e+07 3.85454e-09
2.93934e-08 4.87549e+07 3.96189e-09
2.99812e-08 4.97302e+07 4.07218e-09
3.05809e-08 5.07249e+07 4.18547e-09
3.11925e-08 5.17396e+07 4.30186e-09
3.18163e-08 5.27745e+07 4.42143e-09
3.24526e-08 5.38302e+07 4.54426e-09
3.31017e-08 5.49069e+07 4.67045e-09
3.37637e-08 5.60052e+07 4.80007e-09
3.4439e-08 5.71255e+07 4.93323e-09
3.51278e-08 5.82682e+07 5.07001e-09
3.58303e-08 5.94337e+07 5.21052e-09
3.6547e-08 6.06226e+07 5.35486e-09
3.72779e-08 6.18353e+07 5.50313e-09
3.80235e-08 6.30722e+07 5.65543e-09
3.87839e-08 6.43338e+07 5.81187e-09
3.95596e-08 6.56207e+07 5.97257e-09
4.03508e-08 6.69333e+07 6.13763e-09
4.11578e-08 6.82722e+07 6.30718e-09
4.1981e-08 6.96379e+07 6.48134e-09
4.28206e-08 7.10309e+07 6.66022e-09
4.3677e-08 7.24517e+07 6.84396e-09
4.45505e-08 7.3901e+07 7.03268e-09
4.54415e-08 7.53793e+07 7.22653e-09
4.63504e-08 7.68871e+07 7.42563e-09
4.72774e-08 7.84251e+07 7.63012e-09
4.82229e-08 7.99939e+07 7.84016e-09
4.91874e-08 8.15941e+07 8.05589e-09
5.01711e-08 8.32263e+07 8.27746e-09
5.11746e-08 8.48911e+07 8.50503e-09
5.2198e-08 8.65892e+07 8.73875e-09
5.3242e-08 8.83213e+07 8.9788e-09
5.43069e-08 9.00881e+07 9.22534e-09
5.5393e-08 9.18902e+07 9.47855e-09
5.65008e-08 9.37283e+07 9.7386e-09
5.76309e-08 9.56032e+07 1.00057e-08
5.87835e-08 9.75157e+07 1.028e-08
5.99592e-08 9.94663e+07 1.05617e-08
6.11583e-08 1.01456e+08 1.0851e-08
6.23815e-08 1.03486e+08 1.11481e-08
6.36291e-08 1.05556e+08 1.14532e-08
6.49017e-08 1.07667e+08 1.17666e-08
6.61997e-08 1.09821e+08 1.20884e-08
6.75237e-08 1.12018e+08 1.24188e-08
6.88742e-08 1.14259e+08 1.27582e-08
7.02517e-08 1.16544e+08 1.31067e-08
7.16567e-08 1.18876e+08 1.34647e-08
7.30899e-08 1.21254e+08 1.38322e-08
7.45517e-08 1.23679e+08 1.42096e-08
7.60427e-08 1.26153e+08 1.45972e-08
7.75636e-08 1.28677e+08 1.49953e-08
7.91148e-08 1.31251e+08 1.5404e-08
8.06971e-08 1.33877e+08 1.58237e-08
8.23111e-08 1.36555e+08 1.62547e-08
8.39573e-08 1.39286e+08 1.66973e-08
8.56364e-08 1.42073e+08 1.71517e-08
8.73492e-08 1.44915e+08 1.76184e-08
8.90961e-08 1.47814e+08 1.80976e-08
9.08781e-08 1.50771e+08 1.85897e-08
9.26956e-08 1.53787e+08 1.9095e-08
9.45495e-08 1.56863e+08 1.96138e-08
9.64405e-08 1.60001e+08 2.01465e-08
9.83693e-08 1.63202e+08 2.06935e-08
1.00337e-07 1.66467e+08 2.12552e-08
1.02343e-07 1.69797e+08 2.1832e-08
1.0439e-07 1.73193e+08 2.24242e-08
1.06478e-07 1.76658e+08 2.30322e-08
1.08608e-07 1.80192e+08 2.36566e-08
1.1078e-07 1.83797e+08 2.42976e-08
1.12995e-07 1.87474e+08 2.49559e-08
1.15255e-07 1.91224e+08 2.56317e-08
1.1756e-07 1.95049e+08 2.63256e-08
1.19912e-07 1.98951e+08 2.70381e-08
1.2231e-07 2.02931e+08 2.77696e-08
1.24756e-07 2.06991e+08 2.85207e-08
1.27251e-07 2.11132e+08 2.92918e-08
1.29796e-07 2.15356e+08 3.00836e-08
1.32392e-07 2.19664e+08 3.08965e-08
1.3504e-07 2.24058e+08 3.17311e-08
1.37741e-07 2.2854e+08 3.2588e-08
1.40496e-07 2.33112e+08 3.34678e-08
1.43306e-07 2.37776e+08 3.43711e-08
1.46172e-07 2.42533e+08 3.52984e-08
1.49095e-07 2.47385e+08 3.62506e-08
1.52077e-07 2.52334e+08 3.72281e-08
1.55119e-07 2.57382e+08 3.82316e-08
1.58221e-07 2.62531e+08 3.92619e-08
1.61385e-07 2.67783e+08 4.03197e-08
1.64613e-07 2.7314e+08 4.14057e-08
1.67905e-07 2.78604e+08 4.25206e-08
1.71263e-07 2.84178e+08 4.36652e-08
1.74689e-07 2.89863e+08 4.48402e-08
1.78182e-07 2.95662e+08 4.60466e-08
1.81746e-07 3.01577e+08 4.7285e-08
1.85381e-07 3.0761e+08 4.85565e-08
1.89089e-07 3.13764e+08 4.98617e-08
1.9287e-07 3.20041e+08 5.12017e-08
1.96728e-07 3.26443e+08 5.25773e-08
2.00662e-07 3.32974e+08 5.39894e-08
2.04676e-07 3.39636e+08 5.54391e-08
2.08769e-07 3.4643e+08 5.69274e-08
2.12945e-07 3.53361e+08 5.84551e-08
2.17203e-07 3.6043e+08 6.00235e-08
2.21547e-07 3.67641e+08 6.16335e-08
2.25978e-07 3.74996e+08 6.32863e-08
2.30498e-07 3.82498e+08 6.49829e-08
2.35108e-07 3.90151e+08 6.67246e-08
2.3981e-07 3.97956e+08 6.85124e-08
2.44606e-07 4.05918e+08 7.03478e-08
2.49498e-07 4.14039e+08 7.22318e-08
2.54488e-07 4.22322e+08 7.41657e-08
2.59578e-07 4.30771e+08 7.6151e-08
2.6477e-07 4.39389e+08 7.81888e-08
2.70065e-07 4.4818e+08 8.02807e-08
2.75466e-07 4.57147e+08 8.2428e-08
2.80976e-07 4.66292e+08 8.46322e-08
2.86595e-07 4.75621e+08 8.68948e-08
2.92327e-07 4.85137e+08 8.92173e-08
2.98174e-07 4.94843e+08 9.16012e-08
3.04137e-07 5.04743e+08 9.40483e-08
3.1022e-07 5.14841e+08 9.65601e-08
3.16424e-07 5.25142e+08 9.91384e-08
3.22753e-07 5.35648e+08 1.01785e-07
3.29208e-07 5.46365e+08 1.04501e-07
3.35792e-07 5.57296e+08 1.0729e-07
3.42508e-07 5.68446e+08 1.10152e-07
3.49358e-07 5.79818e+08 1.13089e-07
3.56345e-07 5.91419e+08 1.16105e-07
3.63472e-07 6.03252e+08 1.192e-07
3.70742e-07 6.15321e+08 1.22377e-07
3.78156e-07 6.27632e+08 1.25637e-07
3.8572e-07 6.40189e+08 1.28984e-07
3.93434e-07 6.52997e+08 1.32419e-07
4.01303e-07 6.66062e+08 1.35945e-07
4.09329e-07 6.79388e+08 1.39564e-07
4.17515e-07 6.92981e+08 1.43278e-07
4.25866e-07 7.06846e+08 1.4709e-07
4.34383e-07 7.20988e+08 1.51003e-07
4.4307e-07 7.35413e+08 1.55019e-07
4.51932e-07 7.50127e+08 1.59141e-07
4.60971e-07 7.65135e+08 1.63371e-07
4.7019e-07 7.80444e+08 1.67713e-07
4.79594e-07 7.96059e+08 1.7217e-07
4.89186e-07 8.11986e+08 1.76743e-07
4.98969e-07 8.28233e+08 1.81438e-07
5.08949e-07 8.44804e+08 1.86256e-07
5.19128e-07 8.61707e+08 1.912e-07
5.2951e-07 8.78948e+08 1.96275e-07
5.401e-07 8.96534e+08 2.01483e-07
5.50902e-07 9.14472e+08 2.06829e-07
5.61921e-07 9.32769e+08 2.12315e-07
5.73159e-07 9.51432e+08 2.17945e-07
5.84622e-07 9.70468e+08 2.23723e-07
5.96315e-07 9.89886e+08 2.29653e-07
6.08241e-07 1.00969e+09 2.3574e-07
6.20406e-07 1.02989e+09 2.41986e-07
6.32814e-07 1.0505e+09 2.48396e-07
6.4547e-07 1.07152e+09 2.54974e-07
6.58379e-07 1.09296e+09 2.61725e-07
6.71547e-07 1.11483e+09 2.68654e-07
6.84978e-07 1.13713e+09 2.75764e-07
6.98678e-07 1.15989e+09 2.83061e-07
7.12651e-07 1.18309e+09 2.9055e-07
7.26904e-07 1.20677e+09 2.98235e-07
7.41442e-07 1.23091e+09 3.06121e-07
7.56271e-07 1.25554e+09 3.14215e-07
7.71396e-07 1.28066e+09 3.2252e-07
7.86824e-07 1.30629e+09 3.31043e-07
8.02561e-07 1.33243e+09 3.3979e-07
8.18612e-07 1.35909e+09 3.48766e-07
8.34984e-07 1.38628e+09 3.57977e-07
8.51684e-07 1.41402e+09 3.67429e-07
8.68718e-07 1.44232e+09 3.77129e-07
8.86092e-07 1.47118e+09 3.87083e-07
9.03814e-07 1.50061e+09 3.97297e-07
9.2189e-07 1.53064e+09 4.07778e-07
9.40328e-07 1.56127e+09 4.18534e-07
9.59135e-07 1.59251e+09 4.29572e-07
9.78317e-07 1.62437e+09 4.40897e-07
9.97884e-07 1.65688e+09 4.5252e-07
1.01784e-06 1.69003e+09 4.64445e-07
1.0382e-06 1.72385e+09 4.76683e-07
1.05896e-06 1.75834e+09 4.8924e-07
1.08014e-06 1.79353e+09 5.02126e-07
1.10174e-06 1.82942e+09 5.15348e-07
1.12378e-06 1.86602e+09 5.28915e-07
1.14625e-06 1.90336e+09 5.42837e-07
1.16918e-06 1.94145e+09 5.57122e-07
1.19256e-06 1.9803e+09 5.7178e-07
1.21641e-06 2.01992e+09 5.8682e-07
1.24074e-06 2.06034e+09 6.02253e-07
1.26556e-06 2.10157e+09 6.18088e-07
1.29087e-06 2.14363e+09 6.34337e-07
1.31669e-06 2.18652e+09 6.51008e-07
1.34302e-06 2.23028e+09 6.68115e-07
1.36988e-06 2.27491e+09 6.85667e-07
1.39728e-06 2.32043e+09 7.03676e-07
1.42522e-06 2.36686e+09 7.22155e-07
1.45373e-06 2.41423e+09 7.41114e-07
1.4828e-06 2.46254e+09 7.60568e-07
1.51246e-06 2.51182e+09 7.80528e-07
1.54271e-06 2.56208e+09 8.01007e-07
1.57356e-06 2.61335e+09 8.22019e-07
1.60503e-06 2.66565e+09 8.43578e-07
1.63713e-06 2.71899e+09 8.65697e-07
1.66988e-06 2.7734e+09 8.88391e-07
1.70327e-06 2.8289e+09 9.11676e-07
1.73734e-06 2.88551e+09 9.35566e-07
1.77209e-06 2.94326e+09 9.60076e-07
1.80753e-06 3.00216e+09 9.85223e-07
1.84368e-06 3.06224e+09 1.01102e-06
1.88055e-06 3.12352e+09 1.03749e-06
1.91816e-06 3.18603e+09 1.06465e-06
1.95653e-06 3.24978e+09 1.09251e-06
1.99566e-06 3.31482e+09 1.1211e-06
2.03557e-06 3.38116e+09 1.15042e-06
2.07628e-06 3.44882e+09 1.18051e-06
2.11781e-06 3.51784e+09 1.21138e-06
2.16016e-06 3.58824e+09 1.24305e-06
2.20337e-06 3.66005e+09 1.27553e-06
2.24743e-06 3.7333e+09 1.30886e-06
2.29238e-06 3.80801e+09 1.34306e-06
2.33823e-06 3.88422e+09 1.37814e-06
2.38499e-06 3.96195e+09 1.41412e-06
2.43269e-06 4.04124e+09 1.45104e-06
2.48135e-06 4.12212e+09 1.48892e-06
2.53098e-06 4.20462e+09 1.52777e-06
2.5816e-06 4.28877e+09 1.56763e-06
2.63323e-06 4.3746e+09 1.60852e-06
2.68589e-06 4.46215e+09 1.65047e-06
2.73961e-06 4.55145e+09 1.6935e-06
2.7944e-06 4.64254e+09 1.73764e-06
2.85029e-06 4.73546e+09 1.78293e-06
2.9073e-06 4.83023e+09 1.82938e-06
2.96544e-06 4.9269e+09 1.87703e-06
3.02475e-06 5.02551e+09 1.92592e-06
3.08525e-06 5.12609e+09 1.97606e-06
3.14695e-06 5.22868e+09 2.0275e-06
3.20989e-06 5.33333e+09 2.08026e-06
3.27409e-06 5.44007e+09 2.13439e-06
3.33957e-06 5.54895e+09 2.18991e-06
3.40636e-06 5.66e+09 2.24686e-06
3.47449e-06 5.77329e+09 2.30529e-06
3.54398e-06 5.88883e+09 2.36521e-06
3.61486e-06 6.0067e+09 2.42668e-06
3.68715e-06 6.12692e+09 2.48973e-06
3.7609e-06 6.24955e+09 2.5544e-06
3.83611e-06 6.37463e+09 2.62074e-06
3.91284e-06 6.50222e+09 2.68879e-06
3.99109e-06 6.63236e+09 2.75858e-06
4.07092e-06 6.76511e+09 2.83017e-06
4.15233e-06 6.90051e+09 2.9036e-06
4.23538e-06 7.03863e+09 2.97892e-06
4.32009e-06 7.17951e+09 3.05617e-06
4.40649e-06 7.32321e+09 3.13541e-06
4.49462e-06 7.46979e+09 3.21668e-06
4.58451e-06 7.6193e+09 3.30003e-06
4.6762e-06 7.7718e+09 3.38553e-06
4.76973e-06 7.92736e+09 3.47322e-06
4.86512e-06 8.08604e+09 3.56316e-06
4.96242e-06 8.24789e+09 3.6554e-06
5.06167e-06 8.41298e+09 3.75001e-06
5.1629e-06 8.58137e+09 3.84705e-06
5.26616e-06 8.75314e+09 3.94656e-06
5.37149e-06 8.92834e+09 4.04863e-06
5.47892e-06 9.10706e+09 4.15331e-06
5.58849e-06 9.28935e+09 4.26067e-06
5.70026e-06 9.47529e+09 4.37078e-06
5.81427e-06 9.66495e+09 4.48371e-06
5.93055e-06 9.85841e+09 4.59952e-06
6.04917e-06 1.00557e+10 4.71829e-06
6.17015e-06 1.0257e+10 4.8401e-06
6.29355e-06 1.04624e+10 4.96502e-06
6.41942e-06 1.06718e+10 5.09313e-06
6.54781e-06 1.08854e+10 5.22452e-06
6.67877e-06 1.11033e+10 5.35925e-06
6.81234e-06 1.13256e+10 5.49743e-06
6.94859e-06 1.15523e+10 5.63912e-06
7.08756e-06 1.17835e+10 5.78444e-06
7.22931e-06 1.20194e+10 5.93345e-06
7.3739e-06 1.226e+10 6.08627e-06
7.52138e-06 1.25054e+10 6.24298e-06
7.67181e-06 1.27558e+10 6.40368e-06
7.82524e-06 1.30111e+10 6.56847e-06
7.98175e-06 1.32716e+10 6.73745e-06
8.14138e-06 1.35372e+10 6.91074e-06
8.30421e-06 1.38082e+10 7.08843e-06
8.47029e-06 1.40847e+10 7.27065e-06
8.6397e-06 1.43666e+10 7.45749e-06
8.81249e-06 1.46542e+10 7.64908e-06
8.98874e-06 1.49476e+10 7.84554e-06
9.16852e-06 1.52468e+10 8.04698e-06
9.35189e-06 1.5552e+10 8.25355e-06
9.53893e-06 1.58634e+10 8.46535e-06
9.7297e-06 1.61809e+10 8.68252e-06
9.9243e-06 1.65049e+10 8.90521e-06
1.01228e-05 1.68353e+10 9.13353e-06
1.03252e-05 1.71723e+10 9.36765e-06
1.05317e-05 1.75161e+10 9.60769e-06
1.07424e-05 1.78668e+10 9.85382e-06
1.09572e-05 1.82245e+10 1.01062e-05
1.11764e-05 1.85893e+10 1.03649e-05
1.13999e-05 1.89615e+10 1.06302e-05
1.16279e-05 1.93411e+10 1.09022e-05
1.18605e-05 1.97283e+10 1.11811e-05
1.20977e-05 2.01233e+10 1.1467e-05
1.23396e-05 2.05262e+10 1.17601e-05
1.25864e-05 2.09371e+10 1.20607e-05
1.28381e-05 2.13563e+10 1.23688e-05
1.30949e-05 2.17839e+10 1.26847e-05
1.33568e-05 2.222e+10 1.30086e-05
1.36239e-05 2.26649e+10 1.33406e-05
1.38964e-05 2.31187e+10 1.3681e-05
1.41743e-05 2.35816e+10 1.403e-05
1.44578e-05 2.40537e+10 1.43878e-05
1.4747e-05 2.45353e+10 1.47545e-05
1.50419e-05 2.50265e+10 1.51305e-05
