1.78877e-11	7.011353969912e-07	7.53733e-10
1.84543e-11	7.15159339037924e-07	7.68808e-10
1.90385e-11	7.29458150348764e-07	7.84184e-10
1.96407e-11	7.440486596541758e-07	7.99867e-10
2.02615e-11	7.589308669541593e-07	8.15865e-10
2.09015e-11	7.741103818255336e-07	8.32182e-10
2.15612e-11	7.895928138451171e-07	8.48826e-10
2.22413e-11	8.053837725897283e-07	8.65802e-10
2.29423e-11	8.214944772130049e-07	8.83118e-10
2.36649e-11	8.37924927714947e-07	9.00781e-10
2.44098e-11	8.54680733672373e-07	9.18796e-10
2.51775e-11	8.71778723815739e-07	9.37172e-10
2.59688e-11	8.892132885682264e-07	9.55916e-10
2.67844e-11	9.069956470834726e-07	9.75034e-10
2.7625e-11	9.251370185151149e-07	9.94535e-10
2.84913e-11	9.43643012439972e-07	1.01443e-09
2.93841e-11	9.62513628858044e-07	1.03471e-09
3.03043e-11	9.817656964997869e-07	1.05541e-09
3.12525e-11	1.0014048249420192e-06	1.07652e-09
3.22298e-11	1.0214310141847414e-06	1.09805e-09
3.32368e-11	1.041861092958409e-06	1.12001e-09
3.42745e-11	1.062700670839841e-06	1.14241e-09
3.53439e-11	1.0839553574058561e-06	1.16526e-09
3.64458e-11	1.1056307622332727e-06	1.18856e-09
3.75811e-11	1.1277437140525474e-06	1.21233e-09
3.8751e-11	1.1502998224404984e-06	1.23658e-09
3.99564e-11	1.1733103065507634e-06	1.26131e-09
4.11984e-11	1.1967751663833422e-06	1.28654e-09
4.2478e-11	1.2207112306686909e-06	1.31227e-09
4.37964e-11	1.2451241089836284e-06	1.33851e-09
4.51546e-11	1.2700306300586103e-06	1.36528e-09
4.65539e-11	1.2954307938936368e-06	1.39259e-09
4.79955e-11	1.3213414292191645e-06	1.42044e-09
4.94806e-11	1.3477681456120114e-06	1.44885e-09
5.10105e-11	1.3747277718026338e-06	1.47783e-09
5.25865e-11	1.4022203077910318e-06	1.50738e-09
5.42099e-11	1.4302681918844799e-06	1.53753e-09
5.58822e-11	1.4588714240829785e-06	1.56828e-09
5.76048e-11	1.488052442693802e-06	1.59965e-09
5.9379e-11	1.5178112477169506e-06	1.63164e-09
6.12066e-11	1.5481702774596989e-06	1.66427e-09
6.30889e-11	1.5791351414988657e-06	1.69756e-09
6.50277e-11	1.610722668564907e-06	1.73151e-09
6.70244e-11	1.642932858657823e-06	1.76614e-09
6.90809e-11	1.675793759661707e-06	1.80146e-09
7.11989e-11	1.7093109811533776e-06	1.83749e-09
7.33801e-11	1.7435013518632912e-06	1.87424e-09
7.56264e-11	1.778370481368266e-06	1.91173e-09
7.79397e-11	1.8139408079755768e-06	1.94996e-09
8.03219e-11	1.8502235508388614e-06	1.98896e-09
8.2775e-11	1.887229929111757e-06	2.02874e-09
8.5301e-11	1.924971161947901e-06	2.06931e-09
8.79021e-11	1.9634752972313865e-06	2.1107e-09
9.05805e-11	2.0027479445390333e-06	2.15291e-09
9.33383e-11	2.0428059326012956e-06	2.19597e-09
9.61779e-11	2.0836604805718123e-06	2.23989e-09
9.91016e-11	2.125334026757858e-06	2.28469e-09
1.02112e-10	2.1678433998898875e-06	2.33038e-09
1.05211e-10	2.2112054286983587e-06	2.37699e-09
1.08402e-10	2.255431332336908e-06	2.42453e-09
1.11687e-10	2.30054354911281e-06	2.47302e-09
1.15069e-10	2.3465532981797026e-06	2.52248e-09
1.1855e-10	2.393488627421679e-06	2.57293e-09
1.22135e-10	2.4413607559923763e-06	2.62439e-09
1.25824e-10	2.49019212219907e-06	2.67688e-09
